qid,start,runtime,status
10893,19341.3,21.51,ok
25392,19363.2,600,penalty
10563,19322.7,600,penalty
25375,19343.9,600,penalty
10893,19441.9,7.28,ok
25392,19449.5,600,penalty
25437,19452.0,600,penalty
25375,19446.8,600,penalty
25392,19545.5,600,penalty
25437,19554.0,600,penalty
25375,19543.9,600,penalty
25392,19641.2,600,penalty
25375,19636.2,600,penalty
25437,19646.2,600,penalty
25392,19732.3,600,penalty
25437,19736.3,600,penalty
25375,19732.3,600,penalty
25392,19823.0,600,penalty
25437,19827.1,600,penalty
25375,19817.3,600,penalty
25437,19923.4,600,penalty
25375,19913.8,600,penalty
25392,19919.2,600,penalty
25392,20007.2,600,penalty
25437,20016.1,600,penalty
25375,20005.9,600,penalty
25392,20101.0,600,penalty
25437,20101.0,600,penalty
25375,20101.0,600,penalty
25392,20186.1,600,penalty
25375,20181.0,600,penalty
25437,20191.0,35.66,ok
10532,20227.0,9.23,ok
16171,20236.6,3.16,ok
14972,20240.0,4.82,ok
25658,20245.2,16.14,ok
25658,20274.4,33.06,ok
15217,20307.9,13.52,ok
25398,20321.9,4.92,ok
8507,20327.2,4.54,ok
10861,20332.2,600,penalty
14063,20278.3,600,penalty
14063,20261.6,600,penalty
25398,20395.4,11.37,ok
8507,20395.4,14.88,ok
14839,20410.7,600,penalty
10861,20395.8,600,penalty
12019,20407.1,600,penalty
14839,20486.0,600,penalty
10861,20475.9,600,penalty
12019,20480.9,600,penalty
14839,20551.3,600,penalty
10861,20550.5,600,penalty
12019,20551.0,600,penalty
10861,20616.6,600,penalty
14839,20626.9,600,penalty
12019,20616.7,600,penalty
14839,20691.0,600,penalty
12019,20691.4,600,penalty
10861,20690.9,600,penalty
10861,20756.6,600,penalty
14839,20766.5,600,penalty
12019,20756.6,600,penalty
14839,20834.7,600,penalty
12019,20829.8,600,penalty
10861,20829.7,31.16,ok
25499,20922.5,600,penalty
25499,20904.1,600,penalty
25499,20861.2,600,penalty
12019,20986.3,600,penalty
25499,20996.3,600,penalty
14839,20991.3,600,penalty
14839,21061.4,600,penalty
12019,21061.3,600,penalty
25499,21061.8,600,penalty
25499,21138.5,600,penalty
12019,21128.5,600,penalty
14839,21133.7,600,penalty
14839,21203.9,600,penalty
25499,21280.9,600,penalty
12019,21203.8,600,penalty
25499,21204.8,600,penalty
14839,21344.5,600,penalty
12019,21344.3,600,penalty
25499,21354.4,600,penalty
25499,21423.8,600,penalty
14839,21418.8,600,penalty
12019,21418.8,600,penalty
12019,21487.0,600,penalty
25499,21497.4,600,penalty
14839,21491.8,600,penalty
25499,21562.4,600,penalty
25499,21573.4,600,penalty
14839,21568.1,600,penalty
12019,21636.3,600,penalty
14839,21636.4,600,penalty
25499,21646.4,600,penalty
25499,21713.9,600,penalty
12019,21708.9,600,penalty
14839,21709.4,31.23,ok
12646,21740.9,39.47,ok
12646,21782.4,105.47,ok
12646,21783.5,111.67,ok
16373,21791.2,112.85,ok
21454,21895.5,8.75,ok
22838,21888.3,16.3,ok
12280,21907.2,600,penalty
25651,21904.6,600,penalty
11364,21904.4,24.81,ok
25689,21929.6,2.13,ok
25689,21990.5,2.17,ok
25433,21932.1,86.89,ok
12530,22019.4,25.33,ok
17536,22045.1,17.92,ok
25564,22063.4,10.21,ok
13805,22074.0,15.68,ok
25433,21993.1,98.89,ok
10644,22092.6,25.2,ok
6518,22090.1,37.8,ok
10555,22128.2,30.79,ok
25345,22159.4,8.53,ok
6607,22118.5,76.59,ok
13114,21995.4,222.6,ok
10678,22195.6,34.08,ok
10091,22218.5,47.91,ok
9202,22230.0,209.72,ok
23340,23000.0,8.43,ok
25400,23000.0,22.3,ok
7674,23008.8,15.01,ok
13352,23022.7,53.19,ok
9822,23076.2,16.97,ok
10031,23093.7,14.03,ok
5887,23108.2,21.78,ok
25628,23024.3,121.26,ok
16761,23000.0,148.58,ok
13912,23146.0,27.87,ok
15014,23149.2,31.34,ok
6607,23174.4,7.46,ok
13074,23181.0,30.63,ok
17297,23130.4,85.37,ok
25683,23216.2,600,penalty
11446,23212.0,600,penalty
10664,23182.3,74.82,ok
17322,23257.5,19.36,ok
25246,23277.2,7.54,ok
25246,23293.6,8.26,ok
14507,23302.8,16.44,ok
12035,23285.0,69.4,ok
12035,23298.8,74.93,ok
11547,23319.6,57.49,ok
15877,23374.3,7.37,ok
12647,23377.4,7.87,ok
5114,23354.8,32.47,ok
15015,23388.2,23.21,ok
16547,23386.2,27.6,ok
25545,23414.2,27.12,ok
17331,23441.7,2.88,ok
16367,23382.0,74.77,ok
25577,23457.2,15.84,ok
6135,23473.3,600,penalty
9920,23445.1,600,penalty
13026,23411.9,600,penalty
25577,23538.1,28.67,ok
6135,23544.6,600,penalty
9920,23538.1,83.96,ok
11661,23567.2,58.82,ok
9210,23622.4,26.1,ok
11163,23626.3,64.26,ok
15954,23648.9,56.49,ok
15954,23673.9,43.99,ok
11100,23701.1,19.14,ok
10848,23718.3,3.87,ok
14854,23720.6,3.77,ok
9351,23705.9,102.26,ok
10128,23724.8,600,penalty
19262,23808.6,600,penalty
19434,23722.5,600,penalty
19262,23885.2,600,penalty
10128,23875.3,600,penalty
19434,23875.0,600,penalty
19262,23965.9,600,penalty
19434,23955.9,68.3,ok
13503,24024.6,27.76,ok
13503,24047.2,25.31,ok
10128,23961.0,600,penalty
25562,24073.0,600,penalty
11740,24052.9,600,penalty
13503,24143.6,2.18,ok
25562,24148.6,17.42,ok
12545,24153.6,19.04,ok
4383,24166.4,13.32,ok
25342,24180.1,25.98,ok
25278,24173.0,39.33,ok
11740,24146.1,78.78,ok
16586,24225.3,22.69,ok
11215,24212.7,54.25,ok
8332,24267.4,4.4,ok
13229,24272.2,56.61,ok
11355,24329.2,5.08,ok
19186,24334.6,18.67,ok
12950,24353.6,1.33,ok
10262,24206.4,165.53,ok
10506,24372.7,21.96,ok
12158,24355.4,46.43,ok
7400,24402.4,8.71,ok
6936,24395.3,37.69,ok
25519,24248.4,200.66,ok
17087,24433.5,22.38,ok
9553,24414.9,57.64,ok
7551,24449.4,24.51,ok
14194,24472.9,2.64,ok
11982,24475.9,2.53,ok
10532,24478.7,10.82,ok
15010,24490.2,19.55,ok
15973,24510.1,2.98,ok
18881,24513.4,3.15,ok
17789,24474.3,99.85,ok
25397,24517.0,76.29,ok
25317,24456.3,137.17,ok
8805,24593.8,2.76,ok
17536,24594.0,9.43,ok
25759,24603.8,8.67,ok
14809,24597.0,16.88,ok
11123,24612.8,12.25,ok
12827,24625.5,600,penalty
13614,24614.3,36.89,ok
13541,24651.6,19.61,ok
10817,24671.6,31.26,ok
10015,24574.6,135.33,ok
10817,24695.2,16.68,ok
15828,24710.2,1.92,ok
25714,24713.7,21.7,ok
19224,24712.6,35.28,ok
14770,24748.2,600,penalty
10340,24712.2,600,penalty
7356,24735.7,600,penalty
25714,24816.0,24.42,ok
14770,24821.1,19.34,ok
8706,24840.8,11.58,ok
25413,24840.8,19.51,ok
16989,24852.8,76.74,ok
7356,24816.0,221.82,ok
25501,24860.7,189.36,ok
13790,25038.3,27.6,ok
6705,25066.3,600,penalty
11764,25050.5,77.96,ok
6705,25128.9,15.37,ok
11028,25129.1,600,penalty
14996,24930.0,600,penalty
25434,25144.7,600,penalty
6705,25222.6,18.08,ok
13593,25241.0,14.93,ok
25434,25223.1,45.01,ok
9997,25268.5,4.82,ok
13826,25256.6,21.36,ok
13949,25273.8,14.24,ok
7502,25278.8,16.95,ok
8053,25288.3,19.81,ok
16849,25296.2,16.7,ok
11028,25222.6,103.59,ok
5069,25308.4,23.44,ok
15338,25326.5,18.22,ok
23703,25332.4,14.53,ok
25355,25313.2,43.91,ok
23703,26000.0,17.94,ok
13093,26018.4,600,penalty
11927,26000.0,600,penalty
15338,26000.0,600,penalty
23703,26080.6,12.23,ok
11927,26085.5,600,penalty
13093,26090.5,600,penalty
15534,26093.3,600,penalty
11927,26165.0,600,penalty
13093,26170.0,600,penalty
15534,26175.2,600,penalty
11927,26249.7,600,penalty
13093,26249.8,600,penalty
15534,26250.5,600,penalty
15534,26322.9,600,penalty
11927,26317.1,600,penalty
13093,26317.5,600,penalty
15534,26399.1,600,penalty
13093,26399.0,600,penalty
11927,26399.0,600,penalty
15534,26478.2,600,penalty
13093,26473.1,600,penalty
11927,26468.1,600,penalty
15534,26561.2,600,penalty
11927,26551.1,600,penalty
13093,26556.2,600,penalty
15534,26631.4,600,penalty
13093,26631.1,600,penalty
11927,26631.1,600,penalty
13093,26705.4,600,penalty
15534,26710.2,600,penalty
11927,26700.4,600,penalty
11927,26783.7,600,penalty
13093,26783.7,600,penalty
15534,26793.8,17.07,ok
25388,26811.1,28.46,ok
17793,26839.9,3.11,ok
9924,26872.6,600,penalty
9924,26866.9,600,penalty
9924,26843.3,51.85,ok
11883,26905.5,13.9,ok
11883,26937.2,25.73,ok
25703,26942.8,600,penalty
25736,26963.4,600,penalty
25703,26929.7,600,penalty
11883,27049.7,26.35,ok
10368,27076.5,2.69,ok
22838,27079.6,600,penalty
25736,27059.7,62.94,ok
25703,27049.7,101.93,ok
5244,27152.0,8.19,ok
5244,27160.5,13.66,ok
25436,27165.5,66.01,ok
10187,27231.8,2.19,ok
23782,27234.4,7.04,ok
22761,27241.8,25.8,ok
25741,27174.7,111.03,ok
6765,27267.9,32.47,ok
25441,27300.8,7.11,ok
12457,27308.4,9.67,ok
10829,27318.5,37.77,ok
6064,27286.4,95.59,ok
12764,27382.5,19.18,ok
25261,27402.0,27.77,ok
13612,27430.3,8.93,ok
25650,27439.8,7.48,ok
15243,27447.7,31.54,ok
7414,27479.7,23.55,ok
10361,27503.7,21.9,ok
25223,27526.0,5.37,ok
10754,27531.8,12.24,ok
15396,27544.4,17.33,ok
16858,27562.3,71.67,ok
18706,27634.4,3.14,ok
10237,27356.7,291.08,ok
17162,27638.0,11.43,ok
13009,27648.1,18.08,ok
25523,27666.5,17.29,ok
14790,27650.1,37.69,ok
13417,27684.2,13.62,ok
9968,27688.1,13.55,ok
11235,27702.1,21.37,ok
12959,27123.4,600,penalty
16177,27698.1,25.62,ok
15409,27723.8,27.18,ok
9855,27724.2,28.47,ok
8447,27751.3,13.01,ok
20789,27753.3,76.79,ok
5365,27764.6,600,penalty
25688,27835.5,600,penalty
5365,27795.7,600,penalty
20789,27918.7,600,penalty
5365,27918.7,600,penalty
25688,27918.7,600,penalty
25688,28058.0,40.49,ok
20789,28047.8,91.13,ok
25134,28099.4,39.6,ok
13465,28139.4,37.53,ok
11798,28177.6,6.88,ok
3752,28139.5,60.32,ok
10682,28200.3,2.82,ok
11541,28203.5,18.81,ok
10556,28185.9,36.66,ok
12941,28223.1,30.43,ok
8060,28253.9,600,penalty
5463,28222.8,77.81,ok
5365,28047.8,263.52,ok
25379,28311.6,14.92,ok
11584,28301.2,55.75,ok
12402,28327.2,46.79,ok
11112,28374.4,2.9,ok
15126,28377.8,2.61,ok
12402,28331.6,54.17,ok
12118,28380.8,22.73,ok
8812,28386.1,37.16,ok
4601,28403.9,28.59,ok
25412,28423.6,79.97,ok
18934,28357.4,168.7,ok
24380,28432.9,95.86,ok
25329,28503.9,37.13,ok
3714,28526.5,600,penalty
12915,28541.5,600,penalty
3501,28529.1,600,penalty
3501,28630.8,600,penalty
3714,28630.8,600,penalty
12915,28630.8,600,penalty
12915,28716.0,600,penalty
3501,28714.7,600,penalty
3714,28714.7,600,penalty
3714,28799.3,600,penalty
3501,28799.3,600,penalty
12915,28799.3,600,penalty
3501,28894.7,600,penalty
3714,28894.7,600,penalty
12915,28899.9,600,penalty
12915,28990.6,600,penalty
3501,28980.2,600,penalty
3714,28980.2,600,penalty
12915,29089.0,600,penalty
3714,29078.8,600,penalty
3501,29078.8,600,penalty
12915,29182.3,600,penalty
3501,29177.2,600,penalty
3714,29172.4,600,penalty
3501,29275.6,600,penalty
12915,29275.6,600,penalty
3714,29275.6,600,penalty
12915,29370.3,600,penalty
3501,29365.1,600,penalty
3714,29360.2,600,penalty
3501,29454.6,600,penalty
3714,29454.6,600,penalty
12915,29455.8,600,penalty
3501,29542.5,600,penalty
12915,29543.7,45.99,ok
3714,29542.5,47.52,ok
8507,29590.0,8.99,ok
25487,29599.5,15.03,ok
10678,29614.9,27.75,ok
12508,29590.7,56.0,ok
10678,29637.8,26.43,ok
6727,29648.4,26.38,ok
25531,29664.6,16.32,ok
13135,29675.2,29.39,ok
13237,29705.1,30.74,ok
25552,29681.4,55.35,ok
15776,29647.0,131.53,ok
12467,29736.2,81.93,ok
10322,29737.5,80.78,ok
13282,29779.6,72.53,ok
25097,29819.2,40.25,ok
15697,29860.0,600,penalty
25492,29852.5,21.59,ok
16233,29818.5,62.87,ok
14904,29874.5,12.89,ok
18664,29887.7,2.75,ok
14370,29881.7,23.51,ok
12467,29890.8,41.26,ok
10243,29934.9,22.25,ok
7520,29905.6,57.4,ok
7520,29932.5,33.52,ok
25676,29963.4,51.27,ok
6607,29957.6,60.75,ok
25400,30015.2,12.49,ok
8793,30018.8,17.62,ok
15973,30036.8,3.48,ok
25433,29966.4,149.67,ok
9844,30040.7,77.05,ok
10818,30118.5,5.73,ok
25305,30124.6,5.01,ok
25434,30129.9,27.46,ok
25701,30116.5,50.28,ok
13135,30167.4,52.12,ok
15014,30220.0,30.17,ok
3676,30157.7,140.99,ok
10110,30299.0,21.6,ok
10499,30320.9,30.89,ok
12102,30352.2,1.26,ok
15906,30250.6,194.2,ok
9876,30445.1,23.74,ok
12889,30469.2,17.77,ok
10335,30487.3,1.1,ok
14160,30488.7,2.8,ok
12083,30028.1,503.76,ok
11198,30532.3,2.28,ok
4443,30534.9,108.54,ok
10678,30643.8,2.17,ok
13712,30353.7,292.61,ok
5216,30646.4,63.22,ok
7670,30647.2,101.49,ok
3969,30710.0,86.15,ok
12381,30796.5,30.92,ok
11821,30827.9,9.99,ok
25354,30491.8,355.13,ok
25419,30838.4,14.37,ok
14362,30853.2,72.76,ok
16853,30847.3,138.31,ok
6251,30926.9,70.11,ok
25553,30749.1,255.38,ok
12431,30986.1,18.64,ok
13995,31004.8,26.81,ok
25340,31032.0,8.18,ok
10439,31005.1,45.89,ok
4399,31040.5,31.76,ok
10731,31072.8,7.5,ok
19865,31080.6,600,penalty
10211,31051.4,600,penalty
10731,31168.0,10.02,ok
19865,31178.0,13.87,ok
12646,31178.4,80.04,ok
11911,31192.2,77.34,ok
25648,31269.9,16.45,ok
6765,31259.1,29.76,ok
13503,31286.7,5.0,ok
15733,31292.0,11.75,ok
19673,31304.2,20.97,ok
14468,31289.2,75.5,ok
13093,31365.1,47.71,ok
25486,31413.2,17.43,ok
25753,31431.1,8.83,ok
3050,31440.3,18.65,ok
11474,30997.5,495.5,ok
11696,31325.5,600,penalty
12975,31459.4,600,penalty
9179,31493.5,600,penalty
9179,31557.5,15.48,ok
3050,31557.5,37.93,ok
16435,31595.9,2.78,ok
12975,31557.5,65.08,ok
25246,31623.0,11.82,ok
13074,31599.1,38.05,ok
18465,31635.4,50.95,ok
25699,31573.4,128.48,ok
19490,31686.8,18.58,ok
12951,31637.7,68.04,ok
14409,31705.7,32.09,ok
14066,31706.1,31.87,ok
13509,31738.8,6.52,ok
25641,31738.2,20.73,ok
25492,31745.7,35.07,ok
25666,31759.3,49.5,ok
6107,31781.0,50.54,ok
19844,31832.1,73.25,ok
14464,31809.2,155.81,ok
6703,31905.8,63.06,ok
8569,31969.2,16.54,ok
10521,31965.3,29.91,ok
5765,31986.1,10.91,ok
10765,31997.5,14.29,ok
10754,32012.3,11.4,ok
16751,32024.2,5.41,ok
25752,31995.6,42.78,ok
10088,32030.1,11.55,ok
11565,32038.7,10.96,ok
14809,32042.0,10.03,ok
25624,32050.0,25.26,ok
19186,32053.6,36.36,ok
25617,32075.7,16.32,ok
17832,32092.4,1.82,ok
16206,32094.5,3.1,ok
10189,32090.3,15.13,ok
19677,32098.0,10.07,ok
25771,32108.4,23.64,ok
25523,32132.4,12.28,ok
17213,32105.8,60.21,ok
11631,32145.1,74.56,ok
12181,32166.4,63.82,ok
25600,32220.1,25.47,ok
6412,32246.0,54.11,ok
14364,31702.2,600,penalty
12465,32300.6,100.93,ok
7316,32411.9,600,penalty
5365,32230.6,198.98,ok
17919,32430.0,15.57,ok
12465,32381.3,67.71,ok
14222,32446.0,20.38,ok
8147,32466.8,16.95,ok
12462,33000.0,30.11,ok
19571,33000.0,100.5,ok
10187,33101.0,2.6,ok
13899,33104.1,600,penalty
25579,33000.0,600,penalty
23895,33030.5,600,penalty
10187,33172.9,3.35,ok
4722,33176.6,19.0,ok
13899,33172.9,600,penalty
12402,33195.9,600,penalty
23895,33172.9,600,penalty
4722,33288.9,12.86,ok
12711,33302.1,18.61,ok
12402,33289.2,37.69,ok
11198,33321.2,10.66,ok
15728,33327.2,10.12,ok
12402,33291.1,59.36,ok
5053,33350.7,2.86,ok
9409,33353.9,3.03,ok
15396,33337.7,21.26,ok
17697,33332.2,41.12,ok
13509,33373.7,3.05,ok
25570,33377.3,10.63,ok
12142,33388.4,20.66,ok
25494,33409.5,10.8,ok
25435,33357.3,69.95,ok
25745,33427.7,4.31,ok
6373,33432.4,10.71,ok
15092,33443.6,25.56,ok
25269,33469.6,9.73,ok
17970,33479.8,5.75,ok
5957,33486.0,7.99,ok
11798,33494.5,2.72,ok
19186,33497.6,33.39,ok
5365,33359.3,181.34,ok
25400,33541.0,8.43,ok
11325,33549.8,10.13,ok
16410,33531.4,50.08,ok
18294,33581.8,2.12,ok
10646,33584.3,600,penalty
11236,33560.3,600,penalty
8277,33420.8,231.06,ok
16606,33652.1,2.41,ok
25644,33654.9,5.61,ok
16606,33658.5,6.71,ok
25644,33658.5,10.23,ok
10803,33660.8,14.9,ok
6294,33669.6,13.46,ok
8147,33665.7,27.79,ok
10549,33683.4,17.86,ok
12545,33693.9,12.27,ok
13465,33701.8,600,penalty
14199,33706.5,600,penalty
12575,33676.1,600,penalty
12545,33778.2,19.22,ok
13465,33778.3,19.62,ok
10173,33798.3,15.0,ok
3609,33797.9,17.96,ok
16751,33813.8,600,penalty
13614,33816.3,600,penalty
14199,33778.3,600,penalty
16751,33880.3,5.71,ok
25246,33886.4,8.74,ok
10173,33880.3,27.66,ok
10001,33895.6,32.11,ok
18706,33928.0,2.92,ok
11769,33931.4,11.35,ok
25780,33943.1,3.49,ok
13614,33880.3,67.42,ok
5076,33948.1,3.41,ok
9414,33951.9,2.77,ok
7226,33955.0,3.04,ok
14342,33946.9,19.93,ok
9997,33967.2,4.11,ok
25771,33958.4,20.92,ok
25329,33979.8,17.74,ok
18038,33908.3,107.54,ok
13352,33971.6,51.21,ok
11038,33997.9,42.82,ok
11911,34023.3,25.7,ok
17162,34049.5,14.21,ok
25718,34041.8,57.25,ok
8060,34064.3,600,penalty
17297,34016.2,600,penalty
25593,34099.6,600,penalty
17162,34174.6,36.73,ok
25617,34211.7,600,penalty
8060,34174.6,600,penalty
25593,34174.6,59.75,ok
10073,34234.7,2.47,ok
7399,34237.4,6.58,ok
11726,34244.3,4.94,ok
15326,34249.6,10.23,ok
15326,34285.3,19.55,ok
9972,34305.2,46.84,ok
8805,34352.4,2.43,ok
25367,34355.1,12.92,ok
25750,34368.3,9.25,ok
7306,34378.0,6.69,ok
25690,34385.0,5.01,ok
8198,34390.3,25.7,ok
25471,34416.4,14.62,ok
11112,34431.3,2.7,ok
25604,34434.3,7.74,ok
8078,34260.1,184.69,ok
8078,34285.3,161.54,ok
19490,34447.5,5.3,ok
12805,34453.5,25.3,ok
17987,34479.2,16.72,ok
16177,34496.3,56.28,ok
10119,34445.8,600,penalty
4886,34442.5,600,penalty
9117,34553.0,600,penalty
17987,34615.5,36.88,ok
16177,34615.5,64.02,ok
14549,34680.0,5.76,ok
10606,34686.1,600,penalty
14468,34652.8,600,penalty
9117,34615.5,600,penalty
14549,34754.9,5.79,ok
25144,34761.0,6.22,ok
8812,34767.6,39.49,ok
10606,34755.2,72.7,ok
14468,34754.9,103.87,ok
3752,34828.4,46.8,ok
25335,34875.6,9.83,ok
25464,34807.5,78.42,ok
11069,34886.4,15.1,ok
10446,34901.9,16.86,ok
25702,34919.2,16.32,ok
11638,34885.7,75.8,ok
10829,34936.0,53.84,ok
17331,34990.2,2.85,ok
8953,34859.1,149.45,ok
6765,35009.0,27.58,ok
7802,35036.9,8.22,ok
14719,35045.5,16.61,ok
16858,34962.1,101.67,ok
15192,35064.7,12.95,ok
23616,35062.5,20.55,ok
25683,35083.4,19.68,ok
23626,35078.0,25.02,ok
18664,35103.6,2.49,ok
12909,35103.3,22.76,ok
9421,35107.6,34.69,ok
12689,35143.1,7.72,ok
11474,34993.5,159.08,ok
25680,35126.5,53.88,ok
12940,35153.3,48.69,ok
15888,35202.4,9.96,ok
25370,35212.8,3.56,ok
14706,35216.8,11.02,ok
9862,35151.2,103.95,ok
17125,35228.3,48.38,ok
12245,35277.1,9.1,ok
11542,35180.8,110.16,ok
25582,35291.8,600,penalty
13541,35286.5,600,penalty
25395,35255.6,600,penalty
12245,35365.7,23.33,ok
25582,35365.7,44.46,ok
13541,35365.7,46.06,ok
10618,35412.0,11.78,ok
12243,35410.6,14.26,ok
12951,35424.2,9.92,ok
14770,35425.2,11.3,ok
4618,35436.9,33.41,ok
13546,35434.5,40.6,ok
5244,35475.8,30.53,ok
9651,35470.9,40.09,ok
12457,35506.8,18.26,ok
25766,35525.6,15.44,ok
25748,35541.5,16.78,ok
10543,35511.3,71.18,ok
6289,35558.8,24.81,ok
13615,35582.9,6.56,ok
25481,35584.0,15.45,ok
19677,35599.9,16.47,ok
25488,35616.7,15.22,ok
25366,35632.5,34.0,ok
12346,35589.9,103.26,ok
12975,35666.9,32.98,ok
14409,35693.5,7.9,ok
15973,35700.2,4.05,ok
11787,35701.9,3.51,ok
25632,35705.9,18.33,ok
9920,35704.6,35.53,ok
18457,35724.7,16.27,ok
11830,35740.7,30.97,ok
7393,35741.3,40.79,ok
10682,35782.5,3.17,ok
25379,35786.0,5.26,ok
25278,35772.1,32.06,ok
25476,35791.8,15.79,ok
12950,35807.9,29.86,ok
20270,35389.4,453.51,ok
12232,35844.1,5.33,ok
14066,35849.8,600,penalty
25434,35838.3,600,penalty
9398,35804.5,600,penalty
12232,35922.2,9.18,ok
25434,35922.2,600,penalty
14315,35931.8,600,penalty
14066,35922.2,600,penalty
12232,36000.4,6.65,ok
14066,36000.4,19.56,ok
11778,36007.5,14.29,ok
5888,36022.2,600,penalty
14315,36001.5,600,penalty
14222,36020.4,600,penalty
11778,36094.6,13.24,ok
14222,36094.6,17.69,ok
5888,36094.6,39.54,ok
8793,36134.5,17.38,ok
25355,36108.2,47.32,ok
8569,36152.2,25.93,ok
7107,36178.5,600,penalty
10916,36155.9,600,penalty
15776,36112.7,600,penalty
8569,36241.3,17.69,ok
10916,36242.0,600,penalty
7107,36242.0,600,penalty
9553,36261.2,600,penalty
7107,36333.3,600,penalty
10916,36333.0,600,penalty
9553,36333.0,600,penalty
7107,36405.8,600,penalty
9553,36405.8,600,penalty
9553,36405.4,600,penalty
10916,36493.3,600,penalty
9553,36493.6,600,penalty
7107,36493.6,600,penalty
10916,36570.3,600,penalty
7107,36570.5,600,penalty
9553,36570.5,600,penalty
7107,36642.9,600,penalty
10916,36642.9,600,penalty
9553,36643.3,600,penalty
7107,36719.9,600,penalty
9553,36719.9,600,penalty
10916,36719.7,600,penalty
7107,36794.5,600,penalty
9553,36793.5,600,penalty
9553,36794.6,600,penalty
10916,36868.2,600,penalty
7107,36868.4,600,penalty
9553,36868.4,600,penalty
9553,36942.3,600,penalty
7107,36941.9,600,penalty
10916,36941.9,600,penalty
7107,37014.0,600,penalty
10916,37014.0,600,penalty
9553,37014.5,600,penalty
7107,37086.9,600,penalty
9553,37087.4,600,penalty
7107,37087.1,600,penalty
10916,37160.8,600,penalty
9553,37161.2,600,penalty
7107,37160.8,600,penalty
7107,37234.7,600,penalty
10916,37234.5,600,penalty
9553,37234.7,600,penalty
7107,37307.8,600,penalty
9553,37307.3,102.44,ok
9553,37307.8,118.7,ok
10742,37426.9,20.13,ok
13250,37447.4,9.51,ok
25759,37457.3,8.25,ok
12431,37465.9,5.53,ok
9553,37381.6,127.11,ok
10412,37509.1,17.45,ok
25412,37471.9,83.47,ok
25541,37555.8,28.69,ok
6618,37410.2,198.93,ok
22951,37609.5,600,penalty
10664,37526.9,600,penalty
12054,37584.8,600,penalty
25541,37691.8,37.34,ok
22951,37693.1,44.76,ok
6917,37738.2,3.64,ok
14194,37729.6,20.02,ok
25305,37750.0,6.23,ok
7392,37742.1,27.6,ok
25336,37756.5,16.37,ok
13307,37773.2,8.67,ok
5543,37770.0,21.78,ok
10738,37792.2,25.43,ok
14381,37818.1,3.01,ok
11235,37821.5,27.86,ok
19434,37782.2,105.14,ok
15889,37887.7,2.49,ok
18604,37849.8,52.92,ok
25641,37890.6,12.49,ok
4690,37903.6,8.26,ok
12915,37912.2,600,penalty
10406,37903.1,38.02,ok
12054,37691.8,266.36,ok
25261,37941.5,39.21,ok
6383,37990.1,600,penalty
6383,37981.2,600,penalty
13925,37958.6,600,penalty
13925,38055.0,600,penalty
25261,38055.0,600,penalty
6383,38055.0,600,penalty
25261,38129.3,600,penalty
13925,38129.7,600,penalty
6383,38129.9,600,penalty
6383,38211.8,600,penalty
6383,38205.2,600,penalty
6383,38206.5,600,penalty
13925,38281.3,600,penalty
25261,38280.3,600,penalty
6383,38281.8,600,penalty
6383,38354.8,45.69,ok
14132,38400.8,17.77,ok
25261,38353.8,67.86,ok
10872,38419.0,17.29,ok
10833,38436.7,600,penalty
13925,38353.8,86.15,ok
9844,38440.4,86.81,ok
13839,38527.6,2.17,ok
25736,38530.1,29.18,ok
9844,38499.5,79.36,ok
14464,38421.9,172.26,ok
9157,38594.5,22.71,ok
13912,38617.6,16.12,ok
9669,38634.0,55.48,ok
25518,38689.8,9.32,ok
12293,38559.6,235.51,ok
11703,38579.3,216.03,ok
25712,38796.3,6.16,ok
4676,38795.5,7.09,ok
11753,38699.5,103.74,ok
4745,38803.8,4.74,ok
10088,38802.8,39.46,ok
13093,38808.8,43.99,ok
15678,38853.2,39.41,ok
24380,38842.6,106.4,ok
15046,38949.4,17.21,ok
9752,38967.1,600,penalty
12370,38893.0,600,penalty
7175,38802.9,600,penalty
9752,39030.1,13.9,ok
15046,39029.5,29.4,ok
25385,39059.2,600,penalty
25530,39044.9,65.75,ok
25577,39111.2,14.4,ok
12370,39029.5,600,penalty
12125,39126.0,600,penalty
12125,39127.6,600,penalty
25577,39190.1,44.97,ok
19920,39235.5,600,penalty
12125,39190.1,600,penalty
25385,39190.1,96.34,ok
10243,39286.7,2.04,ok
25251,39289.1,5.28,ok
17190,39294.7,2.15,ok
12473,39297.6,3.8,ok
12473,39297.2,4.27,ok
17190,39297.6,3.94,ok
10848,39301.8,2.5,ok
12343,39301.8,8.23,ok
10274,39303.0,7.91,ok
24675,39311.2,10.48,ok
15078,39310.4,11.32,ok
18997,39322.0,6.27,ok
7520,39328.6,19.7,ok
25673,39348.7,7.86,ok
25447,39356.8,89.93,ok
10319,39304.9,155.91,ok
25654,39461.2,31.97,ok
11479,39493.5,25.56,ok
12384,39519.5,9.14,ok
10808,39322.0,216.54,ok
13063,39539.0,12.58,ok
10990,39447.1,106.06,ok
25676,39552.0,600,penalty
10225,39553.6,600,penalty
12661,39529.0,600,penalty
10225,39630.2,22.6,ok
13063,39630.2,24.33,ok
25365,39655.0,27.78,ok
25676,39630.2,52.56,ok
25048,39683.2,600,penalty
9972,39683.2,600,penalty
11087,39653.1,600,penalty
25048,39750.7,600,penalty
25365,39750.7,600,penalty
9972,39750.7,600,penalty
25048,39823.3,600,penalty
9972,39822.2,600,penalty
9972,39823.3,600,penalty
25048,39891.0,600,penalty
